CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
HAMFJ,Nies Beach,Undetermined,,Locality,Populated Place,UNP,0c2e85f5849c20c375ce9632c6aaf666,53.5667149,-105.8504941,"13,14-53-27-W2",Saskatchewan,50000,1966-05-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMFS,Nipawin,Undetermined,,Town,Populated Place,TOWN,0cfed16c849c20c309a6888d5ab6e448,53.3571917,-104.0191231,,Saskatchewan,7500000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASYQ,Nipawin No. 487,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c318341849c20c37039250897e7ca78,53.3631163,-104.0632841,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXDL,Nipawin and District Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,e52ff260d05211d892e2080020a0f4c9,53.3944856,-104.0004601,51-14-W2,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWZF,Nipekamew Sand Cliffs Protected Area,Undetermined,,Protected Area,Administrative Area,PARK,0cf4e1c2849c20c31df2d37b3821e2bd,54.7323327,-104.9924533,,Saskatchewan,1000000,1986-12-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWCY,Nisbet Provincial Forest,Undetermined,,Provincial Forest,Administrative Area,PARK,0c32aa48849c20c3156bd13ca5aa0d3f,53.233374,-105.7505064,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXGJ,Nisbet Trails Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0cf50255849c20c3774a1c8e8497e1a0,53.2421661,-105.9528167,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWBK,Nisku Wildlife Refuge,Undetermined,,Wildlife Refuge,Administrative Area,PARK,0c32a17d849c20c360ed9d05123346b0,50.9333644,-106.1672722,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMGI,Nobleville,Undetermined,,Locality,Populated Place,UNP,0c2e8b07849c20c313ca9d98dbf09a1e,52.4333312,-103.6171522,40-12-W2,Saskatchewan,250000,1959-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATOI,Nokomis,Undetermined,,Town,Populated Place,TOWN,0c31d9a9849c20c39fe0a7ab3a7abbe0,51.5108167,-105.0068306,27-29-22-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQPE,Nora,Undetermined,,Hamlet,Populated Place,UNP,0c305b45849c20c3b6111cf4c4c41c0b,52.3833328,-103.8338268,20-39-13-W2,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMGT,Norbury,Undetermined,,Locality,Populated Place,UNP,0c2e8d26849c20c301df329f2943dccd,53.2667265,-107.4172736,49-10-W3,Saskatchewan,50000,1956-10-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMGU,Norco,Undetermined,,Railway Point,Populated Place,UNP,0c2e8da9849c20c31faa8cb5ec7d51d4,51.8167005,-105.7672616,16-33-27-W2,Saskatchewan,50000,1969-02-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMGZ,Norge,Undetermined,,Locality,Populated Place,UNP,0c2e8e6c849c20c3a053d66fc174e366,49.500027,-107.3006364,32-6-10-W3,Saskatchewan,250000,1954-07-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUYI,Normandy Heights,Undetermined,,Urban Community,Populated Place,UNP,0c3262c7849c20c3d320226a375ea6cc,50.4333735,-104.6352717,,Saskatchewan,50000,1984-02-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUYJ,Normanview,Undetermined,,Urban Community,Populated Place,UNP,0c3263f6849c20c3a835692930383066,50.4805958,-104.6624942,,Saskatchewan,50000,1984-02-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUYK,Normanview West,Undetermined,,Urban Community,Populated Place,UNP,0c32634c849c20c3b6ad763d1f39fc43,50.4778181,-104.6755503,,Saskatchewan,50000,1984-02-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMHE,Norquay,Undetermined,,Town,Populated Place,TOWN,0c2e8ff0849c20c3aa344ee1dce58d72,51.8841475,-102.0894306,4-34-1-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMHJ,North Battleford,Undetermined,,City,Populated Place,CITY,0c2e90b2849c20c3d49fa9ad981fd686,52.7574361,-108.2861667,,Saskatchewan,7500000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASZM,North Battleford No. 437,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31889e849c20c37a24982d590aa318,52.7598586,-108.2277652,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWNX,North Colesdale Park,Undetermined,,Organized Hamlet,Populated Place,HAM,08eda8ced05511d892e2080020a0f4c9,50.9594639,-105.1559278,,Saskatchewan,250000,1987-04-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWOP,North Grove,Undetermined,,Resort Village,Populated Place,VILG,0993d3e9d05511d892e2080020a0f4c9,50.6902139,-105.5573417,"9,16,17,20-20-26-W",Saskatchewan,250000,1989-01-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVFW,North Industrial,Undetermined,,Industrial Area,Populated Place,UNP,0c3274b6849c20c3f2777648944efb63,52.1661553,-106.6544994,,Saskatchewan,50000,1984-08-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVFX,North Park,Undetermined,,Urban Community,Populated Place,UNP,0c327476849c20c3f7c915c601aceac5,52.1472662,-106.6450547,,Saskatchewan,50000,1984-08-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANZU,North Portal,Undetermined,,Village,Populated Place,VILG,0c2f6d44849c20c380011023a04365ed,49.0063222,-102.5549944,1-1-5-W2,Saskatchewan,1000000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATFB,North Qu'Appelle No. 187,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31a8e6849c20c36c53d930a127c09d,50.7725586,-103.869351,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMII,North Rosetown,Undetermined,,Railway Point,Populated Place,UNP,0c2e9548849c20c3ab22d5c9753114c9,51.5667163,-107.9840132,13-30-15-W3,Saskatchewan,50000,1960-03-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATVM,North Saskatoon,Undetermined,,Railway Point,Populated Place,UNP,0c31fde7849c20c3328dceb23c11d44a,52.1833776,-106.6506096,37-5-W3,Saskatchewan,50000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWMN,North Shore Fishing Lake,Undetermined,,Organized Hamlet,Populated Place,HAM,0caa8a2c849c20c30563ad72b0a17c3b,51.8462694,-103.5129083,33-11-W2,Saskatchewan,50000,1988-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMIK,North Star,Undetermined,,Locality,Populated Place,UNP,0c2e95ca849c20c328721741759b2bbb,53.0333492,-104.7338182,9-47-19-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMIS,North Weyburn,Undetermined,,Organized Hamlet,Populated Place,HAM,522b8a34c6cd11d892e2080020a0f4c9,49.6936944,-103.8072917,35-8-14-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMHU,Northern Light,Undetermined,,Locality,Populated Place,UNP,0c2e9382849c20c3228c08a4d52af6e8,52.8000298,-105.533864,22-44-25-W2,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HZAKE,Northern Lights 220,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3f849c20c3cf16b88228691139,53.1801933,-105.7557696,,Saskatchewan,50000,2001-06-14,Indigenous and Northern Affairs Canada
HAMHV,Northern Pine,Undetermined,,Locality,Populated Place,UNP,0c2e9343849c20c33644dade82fb0b3e,54.4500908,-109.7008177,63-25-W3,Saskatchewan,250000,1945-07-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWCZ,Northern Provincial Forest,Undetermined,,Provincial Forest,Administrative Area,PARK,0c32aa07849c20c3cc85d450b59c8ade,57.000098,-106.000576,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMHY,Northgate,Undetermined,,Hamlet,Populated Place,UNP,52180232c6cd11d892e2080020a0f4c9,49.0000264,-102.2671068,6-1-2-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMIE,Northminster,Undetermined,,Railway Point,Populated Place,UNP,0c2e94c7849c20c3732b0416bf71bdb6,53.3667488,-109.9341176,4-51-27-W3,Saskatchewan,50000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMIJ,Northside,Undetermined,,Organized Hamlet,Populated Place,HAM,5221c633c6cd11d892e2080020a0f4c9,53.5104556,-105.7654778,28-52-26-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMIP,Northway,Undetermined,,Locality,Populated Place,UNP,0c2e968d849c20c35be9f02e1a0b84c6,52.9833695,-105.5838538,21-46A-25-W2,Saskatchewan,250000,1965-03-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATLC,Norton No. 69,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31c8eb849c20c324135839f9328e19,49.7117945,-104.671688,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMIW,Nottingham,Undetermined,,Railway Point,Populated Place,UNP,0c2e97d2849c20c359ea845cd163ba9e,49.4000151,-101.7171222,15-5-32-W,Saskatchewan,250000,1955-01-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOAJ,Notukeu,Undetermined,,Railway Point,Populated Place,UNP,0c2f7015849c20c352250c0e6ca2b5bf,49.2833497,-109.584074,4-4-27-W3,Saskatchewan,50000,1954-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOAR,Notukeu Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0c2f711c849c20c30cabd1f8e56dfd66,49.750029,-107.4853779,9-11-W3,Saskatchewan,1000000,1968-03-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQOT,Nut Mountain,Undetermined,,Hamlet,Populated Place,UNP,25bd11cac6ce11d892e2080020a0f4c9,52.1285667,-103.3814139,28-36-10-W2,Saskatchewan,250000,2013-12-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATVO,Nutana,Undetermined,,Urban Community,Populated Place,UNP,f118d8b5d05311d892e2080020a0f4c9,52.1189326,-106.6561674,,Saskatchewan,50000,1984-08-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVFY,Nutana Park South,Undetermined,,Urban Community,Populated Place,UNP,0c32753b849c20c3278389b5efc5e680,52.0944874,-106.6300555,,Saskatchewan,50000,1984-08-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATBY,Oakdale No. 320,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c319602849c20c37eb0df9ba45fd865,51.7070732,-109.1823564,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANCL,Oakshela,Lakota,,Hamlet,Populated Place,UNP,52eb30c7c6cd11d892e2080020a0f4c9,50.4000172,-102.7671727,34-16-6-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANCO,Oban,Undetermined,,Railway Point,Populated Place,UNP,52f59108c6cd11d892e2080020a0f4c9,52.1333854,-108.1340158,31-36-15-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYAP,Ocean Man 69,Undetermined,,Indian Reserve,Administrative Area,IR,f59e88b9bbe211d892e2080020a0f4c9,49.8577081,-103.1016542,"22,23-10-8,9-W2",Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAH,Ocean Man 69A,Undetermined,,Indian Reserve,Administrative Area,IR,f53d55e1bbe211d892e2080020a0f4c9,49.8961606,-103.1516415,"9,10,11-11-9-W2",Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAI,Ocean Man 69B,Undetermined,,Indian Reserve,Administrative Area,IR,f5439772bbe211d892e2080020a0f4c9,49.8843144,-103.1492683,3-11-9-W2,Saskatchewan,50000,1991-09-20,Indigenous and Northern Affairs Canada
HAYAJ,Ocean Man 69C,Undetermined,,Indian Reserve,Administrative Area,IR,f54963d3bbe211d892e2080020a0f4c9,49.8811802,-103.0636719,"3,4-10,11-8-W2",Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAK,Ocean Man 69D,Undetermined,,Indian Reserve,Administrative Area,IR,f5526484bbe211d892e2080020a0f4c9,49.8364509,-102.8991372,21-10-7-W2,Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAL,Ocean Man 69E,Undetermined,,Indian Reserve,Administrative Area,IR,f55c9db5bbe211d892e2080020a0f4c9,49.8257745,-102.9306603,"17,18,19,20-10-7-W2",Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAM,Ocean Man 69F,Undetermined,,Indian Reserve,Administrative Area,IR,f56417c6bbe211d892e2080020a0f4c9,49.8003516,-102.9192035,"4,5,8,9-10-7-W2",Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAN,Ocean Man 69G,Undetermined,,Indian Reserve,Administrative Area,IR,f58693e7bbe211d892e2080020a0f4c9,49.8539328,-102.9381093,30-10-7-W2,Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAO,Ocean Man 69H,Undetermined,,Indian Reserve,Administrative Area,IR,f5922ca8bbe211d892e2080020a0f4c9,49.8578751,-102.8726848,34-10-7-W2,Saskatchewan,50000,1990-09-20,Indigenous and Northern Affairs Canada
HAYAQ,Ocean Man 69I,Undetermined,,Indian Reserve,Administrative Area,IR,f5a9371abbe211d892e2080020a0f4c9,49.8646283,-102.9144524,32-10-7-W2,Saskatchewan,50000,1991-08-13,Indigenous and Northern Affairs Canada
HBASQ,Ocean Man 69N,Undetermined,,Indian Reserve,Administrative Area,IR,d6a0c4df504a49f19eed3d59ff0eccd4,49.803035,-102.875368,,Saskatchewan,50000,2011-09-27,Indigenous and Northern Affairs Canada
HBASR,Ocean Man 69S,Undetermined,,Indian Reserve,Administrative Area,IR,018a912b6a9e415fa85353cda65d2898,49.807749,-102.888752,,Saskatchewan,50000,2011-09-27,Indigenous and Northern Affairs Canada
HBAFN,Ocean Man 69U,Undetermined,,Indian Reserve,Administrative Area,IR,9bcff1b1ef634269bffd137139b63360,49.8320439,-103.3214381,,Saskatchewan,50000,2013-12-19,Indigenous and Northern Affairs Canada
HBAXX,Ocean Man 69X,Undetermined,,Indian Reserve,Administrative Area,IR,4db22acf812b422cb0cc17ede5f3278e,49.8319,-102.9491,,Saskatchewan,50000,2016-05-02,Indigenous and Northern Affairs Canada
HAXUW,Ochapowace 71,Undetermined,,Indian Reserve,Administrative Area,IR,f02ca435bbe211d892e2080020a0f4c9,50.4847746,-102.3958002,"17,18-17-3,4-S2",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HZAHA,Ochapowace 71-1,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc28849c20c385d0bae73cd246ea,50.7860716,-102.4650898,,Saskatchewan,50000,2004-12-14,Indigenous and Northern Affairs Canada
HAYAW,Ochapowace 71-10,Undetermined,,Indian Reserve,Administrative Area,IR,f5e8d730bbe211d892e2080020a0f4c9,50.3695794,-102.0788276,"21,22,28-16-1-W2",Saskatchewan,50000,1996-10-24,Indigenous and Northern Affairs Canada
HZAJD,Ochapowace 71-100,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc37849c20c35c52081000f08348,50.2333854,-102.4954184,,Saskatchewan,50000,2004-12-14,Indigenous and Northern Affairs Canada
HZAGR,Ochapowace 71-101,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc26849c20c3d5051dd903b92520,50.6752695,-102.3834639,,Saskatchewan,50000,2004-11-22,Indigenous and Northern Affairs Canada
HZAHH,Ochapowace 71-102,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc2b849c20c37bdd2c91f2b1aebf,50.1661551,-102.2071044,,Saskatchewan,50000,2004-12-15,Indigenous and Northern Affairs Canada
HZAHI,Ochapowace 71-103,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc2b849c20c31bb5152069d4c641,50.4624153,-102.2237909,,Saskatchewan,50000,2004-12-15,Indigenous and Northern Affairs Canada
HZAIK,Ochapowace 71-104,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc32849c20c3e8de225593fe1a0f,50.4041791,-102.4702848,,Saskatchewan,50000,2005-04-05,Indigenous and Northern Affairs Canada
HZAEV,Ochapowace 71-105,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1a849c20c3c45e4ab4a1384ee4,50.6899527,-102.2907243,,Saskatchewan,50000,2003-02-17,Indigenous and Northern Affairs Canada
HZAFN,Ochapowace 71-106,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1e849c20c3635dac7d31d15ce7,50.433301,-102.458669,,Saskatchewan,50000,2004-03-03,Indigenous and Northern Affairs Canada
HZAFO,Ochapowace 71-107,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1f849c20c3c4590e0373d601e6,50.4368743,-102.4473473,,Saskatchewan,50000,2004-01-19,Indigenous and Northern Affairs Canada
HZACL,Ochapowace 71-108,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc08849c20c31bf334f5fb804a3c,50.4368628,-102.2066442,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZAFP,Ochapowace 71-109,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1f849c20c36d5ed9eb5ef195f6,50.4267923,-102.3864705,,Saskatchewan,50000,2004-01-19,Indigenous and Northern Affairs Canada
HAYAX,Ochapowace 71-11,Undetermined,,Indian Reserve,Administrative Area,IR,f5f3fac1bbe211d892e2080020a0f4c9,50.495214,-102.0687767,"35,3-17,18-1-W2",Saskatchewan,50000,1996-10-24,Indigenous and Northern Affairs Canada
HZAEW,Ochapowace 71-110,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1a849c20c3d5a9f6d4de0d1656,50.1816119,-102.2052318,,Saskatchewan,50000,2003-02-17,Indigenous and Northern Affairs Canada
HZAFA,Ochapowace 71-112,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1b849c20c35f32df05e4c0739c,50.4150063,-102.1953797,,Saskatchewan,50000,2004-09-16,Indigenous and Northern Affairs Canada
HZAIG,Ochapowace 71-115,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc30849c20c322f02b897e4564e8,50.420828,-102.4676502,,Saskatchewan,50000,2005-03-15,Indigenous and Northern Affairs Canada
HZAGP,Ochapowace 71-116,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc26849c20c37c4a1eeedfd3d3d5,50.4317388,-102.4196987,,Saskatchewan,50000,2004-11-02,Indigenous and Northern Affairs Canada
HZAHE,Ochapowace 71-117,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc2a849c20c362b077a94489474f,50.4950477,-102.1147908,,Saskatchewan,50000,2004-12-15,Indigenous and Northern Affairs Canada
HZAFS,Ochapowace 71-118,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc1f849c20c33ec6cc09ca60c8d7,50.4368552,-102.4129654,,Saskatchewan,50000,2004-02-26,Indigenous and Northern Affairs Canada
HZAIY,Ochapowace 71-119,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc36849c20c3fa9bca569818bc88,50.3756294,-102.4348306,,Saskatchewan,50000,2005-04-05,Indigenous and Northern Affairs Canada
HAYAY,Ochapowace 71-12,Undetermined,,Indian Reserve,Administrative Area,IR,f61146c2bbe211d892e2080020a0f4c9,50.2472989,-101.7829836,2-15-32-W1,Saskatchewan,50000,1996-10-24,Indigenous and Northern Affairs Canada
HZAIX,Ochapowace 71-120,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc36849c20c396e7adf62fd0dad7,50.6974546,-102.2787698,,Saskatchewan,50000,2004-11-29,Indigenous and Northern Affairs Canada
HZAIP,Ochapowace 71-121,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc33849c20c3778f93e0d995b898,50.4369689,-102.2407451,,Saskatchewan,50000,2005-02-08,Indigenous and Northern Affairs Canada
HZAJB,Ochapowace 71-122,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc37849c20c3d26dc07c65e16ad7,50.4033492,-102.0009267,,Saskatchewan,50000,2005-04-19,Indigenous and Northern Affairs Canada
HZAJC,Ochapowace 71-123,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc37849c20c3172647f79dca3158,50.7776049,-102.4282619,,Saskatchewan,50000,2005-03-08,Indigenous and Northern Affairs Canada
HZAJV,Ochapowace 71-124,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3c849c20c38ed34cea75dff6ba,50.415726,-102.4864712,,Saskatchewan,50000,2005-12-06,Indigenous and Northern Affairs Canada
HZAKF,Ochapowace 71-125,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3f849c20c33a7212a95236ab5a,50.4803793,-102.1836013,,Saskatchewan,50000,2006-06-01,Indigenous and Northern Affairs Canada
HZAJE,Ochapowace 71-126,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc37849c20c3abba8aacec2f56ee,50.444255,-102.2409999,,Saskatchewan,50000,2005-06-28,Indigenous and Northern Affairs Canada
HZAJQ,Ochapowace 71-127,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3b849c20c34d50b512dcda0546,50.4731635,-102.1952555,,Saskatchewan,50000,2005-08-31,Indigenous and Northern Affairs Canada
HZAKJ,Ochapowace 71-129,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc40849c20c3a680c8afe31cb1d7,50.4186324,-102.3786411,,Saskatchewan,50000,2006-10-05,Indigenous and Northern Affairs Canada
HAYAZ,Ochapowace 71-13,Undetermined,,Indian Reserve,Administrative Area,IR,f619ab33bbe211d892e2080020a0f4c9,50.7122496,-102.4126664,20-3-W2,Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HZAJS,Ochapowace 71-130,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3b849c20c3aad307c52fcd1c19,50.1584272,-102.194585,,Saskatchewan,50000,2005-12-06,Indigenous and Northern Affairs Canada
HZAKC,Ochapowace 71-131,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3e849c20c325456f05e434bde7,50.5604266,-102.4142127,,Saskatchewan,50000,2006-06-23,Indigenous and Northern Affairs Canada
HBAFK,Ochapowace 71-132,Undetermined,,Indian Reserve,Administrative Area,IR,1736b4db790c4a8bb9afa365f80601b4,50.45182,-104.4454011,,Saskatchewan,50000,2014-01-15,Indigenous and Northern Affairs Canada
HAYBA,Ochapowace 71-14,Undetermined,,Indian Reserve,Administrative Area,IR,f623e464bbe211d892e2080020a0f4c9,50.7489228,-102.4227569,"20-3,4-W2",Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HAYBB,Ochapowace 71-15,Undetermined,,Indian Reserve,Administrative Area,IR,f62e92c5bbe211d892e2080020a0f4c9,50.7451443,-102.3253815,"20,21-3-W2",Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HAYBC,Ochapowace 71-16,Undetermined,,Indian Reserve,Administrative Area,IR,f63a2b86bbe211d892e2080020a0f4c9,50.2145997,-102.154224,14-2-W2,Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HAYBD,Ochapowace 71-17,Undetermined,,Indian Reserve,Administrative Area,IR,f643c877bbe211d892e2080020a0f4c9,50.3553077,-102.0875127,16-1-W2,Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HAYBE,Ochapowace 71-18,Undetermined,,Indian Reserve,Administrative Area,IR,f64c53f8bbe211d892e2080020a0f4c9,50.7341322,-102.273107,"20,21-2,3-W2",Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HAYBF,Ochapowace 71-19,Undetermined,,Indian Reserve,Administrative Area,IR,f6577789bbe211d892e2080020a0f4c9,50.6189741,-102.6962769,19-5-W2,Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HZAHB,Ochapowace 71-2,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc28849c20c3856f7fb92753cc0f,50.1382398,-102.410064,,Saskatchewan,50000,2004-12-14,Indigenous and Northern Affairs Canada
HAYBG,Ochapowace 71-20,Undetermined,,Indian Reserve,Administrative Area,IR,f660030abbe211d892e2080020a0f4c9,50.4114926,-102.0232849,"16,17-1-W2",Saskatchewan,50000,1996-11-05,Indigenous and Northern Affairs Canada
HZAGS,Ochapowace 71-21,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc27849c20c342bdb94ec357bb3c,50.6900306,-102.4068015,,Saskatchewan,50000,2004-11-22,Indigenous and Northern Affairs Canada
HZAGT,Ochapowace 71-22,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc27849c20c317603f7d8c2b66fe,50.4475988,-102.1724472,,Saskatchewan,50000,2004-11-22,Indigenous and Northern Affairs Canada
HAYBH,Ochapowace 71-23,Undetermined,,Indian Reserve,Administrative Area,IR,f66be9ebbbe211d892e2080020a0f4c9,50.7101737,-102.2778322,"20-2,3-W2",Saskatchewan,50000,1996-12-19,Indigenous and Northern Affairs Canada
HAYBI,Ochapowace 71-24,Undetermined,,Indian Reserve,Administrative Area,IR,f677a9bcbbe211d892e2080020a0f4c9,50.6457966,-102.3717371,19-3-W2,Saskatchewan,50000,1996-12-19,Indigenous and Northern Affairs Canada
HAYBJ,Ochapowace 71-25,Undetermined,,Indian Reserve,Administrative Area,IR,f6993b7dbbe211d892e2080020a0f4c9,50.6975734,-102.418377,20-3-W2,Saskatchewan,50000,1996-12-19,Indigenous and Northern Affairs Canada
HAYBK,Ochapowace 71-26,Undetermined,,Indian Reserve,Administrative Area,IR,f6a4ad2ebbe211d892e2080020a0f4c9,50.2656241,-101.7976947,15-32-W1,Saskatchewan,50000,1996-12-19,Indigenous and Northern Affairs Canada
HZAJM,Ochapowace 71-27,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc3a849c20c3f569fe4cea933b5e,50.196626,-102.1706154,,Saskatchewan,50000,2002-10-24,Indigenous and Northern Affairs Canada
HBAEE,Ochapowace 71-28,Undetermined,,Indian Reserve,Administrative Area,IR,ad0f19d3110a4c05a558e568cff052b7,50.682647,-102.337004,,Saskatchewan,50000,2011-06-13,Indigenous and Northern Affairs Canada
HAYBL,Ochapowace 71-29,Undetermined,,Indian Reserve,Administrative Area,IR,f6ae712fbbe211d892e2080020a0f4c9,50.6974372,-102.2672305,"5,7,17-20-2-W2",Saskatchewan,50000,1996-08-28,Indigenous and Northern Affairs Canada
HZAHC,Ochapowace 71-3,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc28849c20c399f0f863a34b3b99,50.1963716,-102.1939742,,Saskatchewan,50000,2004-12-14,Indigenous and Northern Affairs Canada
