CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
GAMIH,Kakaynoskwaysink Reach,Undetermined,,Reach,Water Feature,RIVF,67aecf68bee411d892e2080020a0f4c9,51.4219440,-95.8511110,,Manitoba,250000,1977-08-31,Manitoba-Sustainable Development
GAMII,Kakeenawcheewanak Lake,Undetermined,,Lake,Water Feature,LAKE,67b510f9bee411d892e2080020a0f4c9,52.3791670,-95.7050000,,Manitoba,250000,1977-12-22,Manitoba-Sustainable Development
GAMIL,Kakeenokamak Lake,Undetermined,,Lake,Water Feature,LAKE,67c368dbbee411d892e2080020a0f4c9,57.5000000,-100.9252800,,Manitoba,250000,1979-07-10,Manitoba-Sustainable Development
GAMIK,Kakeenokamak Lake,Undetermined,,Lake,Water Feature,LAKE,67bd274abee411d892e2080020a0f4c9,51.6508330,-96.0852780,,Manitoba,250000,1978-01-31,Manitoba-Sustainable Development
GAMIM,Kakeenokamak Lake,Undetermined,,Lake,Water Feature,LAKE,67ca1f9cbee411d892e2080020a0f4c9,52.3783330,-95.4863890,,Manitoba,250000,1977-12-22,Manitoba-Sustainable Development
GAMIN,Kakeenokamasik Lake,Undetermined,,Lake,Water Feature,LAKE,67d73efdbee411d892e2080020a0f4c9,56.2972220,-98.7813890,84-9-W,Manitoba,250000,1979-04-04,Manitoba-Sustainable Development
GAMIO,Kakeenokumak Bay,Undetermined,,Bay,Water Feature,BAY,67dfca7ebee411d892e2080020a0f4c9,55.7744440,-101.0716700,,Manitoba,250000,1978-09-18,Manitoba-Sustainable Development
GAMIP,Kakeenokumak Lake,Undetermined,,Lake,Water Feature,LAKE,67e8a41fbee411d892e2080020a0f4c9,55.7725000,-101.1300000,,Manitoba,250000,1978-09-18,Manitoba-Sustainable Development
GAMIQ,Kakeenomeeniapekak Rapids,Undetermined,,Rapids,Water Feature,RAP,67f17dc0bee411d892e2080020a0f4c9,51.7500000,-96.6650000,32-6-E,Manitoba,50000,1978-01-31,Manitoba-Sustainable Development
GAMIR,Kakeenosensekak Creek,Undetermined,,Creek,Water Feature,RIV,67f80d71bee411d892e2080020a0f4c9,51.5688890,-95.8536110,,Manitoba,50000,1977-08-31,Manitoba-Sustainable Development
GAMIS,Kakeenosensekak Lake,Undetermined,,Lake,Water Feature,LAKE,68d43ca2bee411d892e2080020a0f4c9,51.5755560,-95.8552780,,Manitoba,250000,1977-08-31,Manitoba-Sustainable Development
GAMIT,Kakeenoskak Island,Undetermined,,Island,Terrain Feature,ISL,68dd3d53bee411d892e2080020a0f4c9,53.6166670,-100.8291700,"53-23,24-W",Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMIX,Kakeenukamak Lake,Undetermined,,Lake,Water Feature,LAKE,68f0ec66bee411d892e2080020a0f4c9,54.1722220,-95.4036110,,Manitoba,250000,1978-06-08,Manitoba-Sustainable Development
GAMIV,Kakeenukamak Lake,Undetermined,,Lake,Water Feature,LAKE,68e3a5f4bee411d892e2080020a0f4c9,54.0227780,-94.2325000,,Manitoba,250000,1978-06-08,Manitoba-Sustainable Development
GAMIW,Kakeenukamak Lake,Undetermined,,Lake,Water Feature,LAKE,68e9c075bee411d892e2080020a0f4c9,54.1080560,-94.7072220,,Manitoba,250000,1978-06-08,Manitoba-Sustainable Development
GAMJA,Kakeeskapechewunk Rapids,Undetermined,,Rapids,Water Feature,RAP,68f929c7bee411d892e2080020a0f4c9,51.3550000,-96.3838890,27-8-E,Manitoba,50000,1978-01-31,Manitoba-Sustainable Development
GAMJB,Kakeeskow Narrows,Undetermined,,Narrows,Water Feature,CHAN,690055b8bee411d892e2080020a0f4c9,53.7825000,-94.5663890,,Manitoba,50000,1978-03-17,Manitoba-Sustainable Development
GAMJC,Kakenachinak Rapids,Undetermined,,Rapids,Water Feature,RAP,69089319bee411d892e2080020a0f4c9,54.0405560,-93.3941670,,Manitoba,50000,1978-07-06,Manitoba-Sustainable Development
GAMJE,Kakenocheewonak Rapids,Undetermined,,Rapids,Water Feature,RAP,690ed4aabee411d892e2080020a0f4c9,52.3908330,-96.6780560,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMJG,Kakenokamak Lake,Undetermined,,Lake,Water Feature,LAKE,69164ebbbee411d892e2080020a0f4c9,54.1938890,-93.7083330,,Manitoba,250000,1978-07-06,Manitoba-Sustainable Development
GAMJH,Kakenopaskauk Creek,Undetermined,,Creek,Water Feature,RIV,691d057cbee411d892e2080020a0f4c9,53.5636110,-96.8913890,,Manitoba,250000,1978-03-22,Manitoba-Sustainable Development
GAMJI,Kakenosaykak Lake,Undetermined,,Lake,Water Feature,LAKE,69ec8a7dbee411d892e2080020a0f4c9,52.3127780,-95.2288890,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMJJ,Kakepapowakasik Creek,Undetermined,,Creek,Water Feature,RIV,69f4048ebee411d892e2080020a0f4c9,57.3213890,-98.5475000,,Manitoba,250000,1979-05-14,Manitoba-Sustainable Development
GAMJK,Kakepowukakotake Creek,Undetermined,,Creek,Water Feature,RIV,69fae25fbee411d892e2080020a0f4c9,56.3433330,-100.2019400,2-85-18-W,Manitoba,250000,1979-05-29,Manitoba-Sustainable Development
GAMJM,Kakeskiawak Lakes,Undetermined,,Lakes,Water Feature,LAKE,6a023560bee411d892e2080020a0f4c9,52.8686110,-96.6886110,,Manitoba,250000,1978-09-08,Manitoba-Sustainable Development
GAMJN,Kakewawun Rapids,Undetermined,,Rapids,Water Feature,RAP,6a096151bee411d892e2080020a0f4c9,52.1833330,-96.4550000,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMJP,Kakeyaskooskak Lake,Undetermined,,Lake,Water Feature,LAKE,6a123af2bee411d892e2080020a0f4c9,53.9475000,-101.5483300,57-28-W,Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMJQ,Kakeyaskosekak Lakes,Undetermined,,Lakes,Water Feature,LAKE,6a18a393bee411d892e2080020a0f4c9,52.6986110,-96.6686110,,Manitoba,250000,1978-09-08,Manitoba-Sustainable Development
GAMJR,Kakeyskachak Lake,Undetermined,,Lake,Water Feature,LAKE,6a1fcf84bee411d892e2080020a0f4c9,53.9075000,-101.5200000,,Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMJV,Kakinok Island,Undetermined,,Island,Terrain Feature,ISL,6b03edf8bee411d892e2080020a0f4c9,54.9211110,-94.7505560,,Manitoba,50000,1979-05-14,Manitoba-Sustainable Development
GAMJU,Kakinokamak Lake,Undetermined,,Lake,Water Feature,LAKE,6a335787bee411d892e2080020a0f4c9,53.9655560,-95.2183330,,Manitoba,50000,1978-03-17,Manitoba-Sustainable Development
GAMJT,Kakinokamak Lake,Undetermined,,Lake,Water Feature,LAKE,6a2c2b96bee411d892e2080020a0f4c9,53.9577780,-95.7438890,,Manitoba,250000,1978-03-17,Manitoba-Sustainable Development
GAMJS,Kakinokamak Lake,Undetermined,,Lake,Water Feature,LAKE,6a25ea05bee411d892e2080020a0f4c9,53.0227780,-95.3919440,,Manitoba,250000,1978-03-17,Manitoba-Sustainable Development
GAMJW,Kakinokumak Lake,Undetermined,,Lake,Water Feature,LAKE,6b0a5699bee411d892e2080020a0f4c9,53.4422220,-99.5805560,"51,52-15-W",Manitoba,250000,1979-05-28,Manitoba-Sustainable Development
GAMJZ,Kakinokumak Lake,Undetermined,,Lake,Water Feature,LAKE,6b1727dbbee411d892e2080020a0f4c9,56.5905560,-100.3352800,"87,88-18,19-W",Manitoba,250000,1979-05-29,Manitoba-Sustainable Development
GAMJY,Kakinokumak Lake,Undetermined,,Lake,Water Feature,LAKE,6b10e64abee411d892e2080020a0f4c9,55.6563890,-100.3477800,,Manitoba,250000,1978-09-18,Manitoba-Sustainable Development
GAMKA,Kakinokumasik Lake,Undetermined,,Lake,Water Feature,LAKE,6b1e53ccbee411d892e2080020a0f4c9,53.3247220,-99.8294440,"50-16,17-W",Manitoba,250000,1979-05-28,Manitoba-Sustainable Development
GBTAM,Kakinoosaysikak,Undetermined,,Point,Terrain Feature,CAPE,6878f561764248b8bb68901e6247b429,52.7816667,-96.7527778,,Manitoba,50000,2017-10-25,Manitoba-Sustainable Development
GAMKB,Kakinoseeskak Creek,Undetermined,,Creek,Water Feature,RIV,6b24955dbee411d892e2080020a0f4c9,58.9116670,-100.5900000,,Manitoba,250000,1979-07-20,Manitoba-Sustainable Development
GAMKC,Kakinoseeskak Lake,Undetermined,,Lake,Water Feature,LAKE,6b2ad6eebee411d892e2080020a0f4c9,58.9344440,-100.6538900,,Manitoba,250000,1979-07-20,Manitoba-Sustainable Development
GAMKE,Kakisatoo Creek,Undetermined,,Creek,Water Feature,RIV,6b32780fbee411d892e2080020a0f4c9,55.5147220,-93.6130560,75-3-E2,Manitoba,50000,1978-08-21,Manitoba-Sustainable Development
GAMKH,Kakiskuskak Lake,Undetermined,,Lake,Water Feature,LAKE,6b3907c0bee411d892e2080020a0f4c9,53.8313890,-100.7986100,56-23-W,Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMKI,Kakistapkichuk Falls,Undetermined,,Falls,Water Feature,FALL,6b400ca1bee411d892e2080020a0f4c9,54.0738890,-93.3650000,,Manitoba,250000,1978-07-06,Manitoba-Sustainable Development
GAMKJ,Kakistapkichuk Rapids,Undetermined,,Rapids,Water Feature,RAP,6b4e8b92bee411d892e2080020a0f4c9,54.0302780,-93.6258330,,Manitoba,50000,1978-07-06,Manitoba-Sustainable Development
GAMKK,Kakitayoamisk Lake,Undetermined,,Lake,Water Feature,LAKE,6c359033bee411d892e2080020a0f4c9,54.2819440,-93.2716670,,Manitoba,250000,1978-07-06,Manitoba-Sustainable Development
GAMKL,Kakitayoamisk River,Undetermined,,River,Water Feature,RIV,6c3bf8d4bee411d892e2080020a0f4c9,54.3219440,-93.3652780,,Manitoba,250000,1978-07-06,Manitoba-Sustainable Development
GAMKM,Kakitayoamisk River,Undetermined,,River,Water Feature,RIV,6c4372e5bee411d892e2080020a0f4c9,55.1155560,-91.7544440,,Manitoba,250000,1977-02-15,Manitoba-Sustainable Development
GAMKP,Kako Lake,Undetermined,,Lake,Water Feature,LAKE,6c4ff607bee411d892e2080020a0f4c9,52.5691670,-96.2627780,,Manitoba,250000,1978-09-08,Manitoba-Sustainable Development
GAMKO,Kakokamak Lake,Undetermined,,Lake,Water Feature,LAKE,6c49b476bee411d892e2080020a0f4c9,53.8538890,-93.9180560,,Manitoba,250000,1978-01-03,Manitoba-Sustainable Development
GAMKQ,Kakopakasak Creek,Undetermined,,Creek,Water Feature,RIV,6c5721f8bee411d892e2080020a0f4c9,52.3552780,-96.3430560,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMKR,Kakosatekak Creek,Undetermined,,Creek,Water Feature,RIV,6c5d6389bee411d892e2080020a0f4c9,52.5977780,-97.0983330,,Manitoba,250000,1978-09-08,Manitoba-Sustainable Development
GAMKU,Kakwa Creek,Undetermined,,Creek,Water Feature,RIV,6c6c57abbee411d892e2080020a0f4c9,55.7000000,-93.4402780,77-4-E2,Manitoba,50000,1978-02-09,Manitoba-Sustainable Development
GAMKV,Kakwa Island,Undetermined,,Island,Terrain Feature,ISL,6c72722cbee411d892e2080020a0f4c9,57.7930560,-101.6750000,,Manitoba,250000,1979-07-10,Manitoba-Sustainable Development
GAMKW,Kakwa Lake,Undetermined,,Lake,Water Feature,LAKE,6c79c52dbee411d892e2080020a0f4c9,56.7247220,-95.8352780,,Manitoba,250000,1977-02-08,Manitoba-Sustainable Development
GAMKX,Kakwa Rapids,Undetermined,,Rapids,Water Feature,RAP,6d541f9ebee411d892e2080020a0f4c9,55.4663890,-93.7394440,75-2-E2,Manitoba,50000,1978-02-09,Manitoba-Sustainable Development
GAMKT,Kakwachwanak Rapids,Undetermined,,Rapids,Water Feature,RAP,6c64dd9abee411d892e2080020a0f4c9,51.4988890,-96.1761110,,Manitoba,50000,1978-01-31,Manitoba-Sustainable Development
GAMKY,Kakwayukkusakewong Lakes,Undetermined,,Lake,Water Feature,LAKE,6d5b729fbee411d892e2080020a0f4c9,52.8763890,-95.7244440,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMKZ,Kakwu Rapids,Undetermined,,Rapids,Water Feature,RAP,6d62c5a0bee411d892e2080020a0f4c9,54.4663890,-95.4611110,,Manitoba,50000,1978-06-08,Manitoba-Sustainable Development
GAMLA,Kakwusik Lake,Undetermined,,Lake,Water Feature,LAKE,6d695551bee411d892e2080020a0f4c9,55.8708330,-98.8533330,"19,30-79-9-W",Manitoba,250000,1979-04-30,Manitoba-Sustainable Development
GAMLB,Kakwusis Lake,Undetermined,,Lake,Water Feature,LAKE,6d708142bee411d892e2080020a0f4c9,54.3736110,-95.5861110,,Manitoba,250000,1978-06-08,Manitoba-Sustainable Development
GAMLC,Kaleida,Undetermined,,Community,Populated Place,UNP,6d77d443bee411d892e2080020a0f4c9,49.1288890,-98.4677780,16-2-8-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAMLH,Kalevala Lake,Undetermined,,Lake,Water Feature,LAKE,6d7e15d4bee411d892e2080020a0f4c9,50.9627780,-98.0466670,"1,2-23-5-W",Manitoba,50000,1979-09-10,Manitoba-Sustainable Development
GAMLO,Kalheim Lake,Undetermined,,Lake,Water Feature,LAKE,b75ecf9fba3011d892e2080020a0f4c9,58.8702780,-102.0055600,,Manitoba,250000,1954-03-04,Manitoba-Sustainable Development
GAMLP,Kalliecahoolie Lake,Undetermined,,Lake,Water Feature,LAKE,6d84a585bee411d892e2080020a0f4c9,54.2388890,-95.4825000,,Manitoba,1000000,1937-11-02,Manitoba-Sustainable Development
GAMLQ,Kalyta Lake,Undetermined,,Lake,Water Feature,LAKE,6d8c46a6bee411d892e2080020a0f4c9,59.6861110,-99.4177780,,Manitoba,250000,1975-04-18,Manitoba-Sustainable Development
GAMLR,Kamacheechawasik Rapids,Undetermined,,Rapids,Water Feature,RAP,6d92af47bee411d892e2080020a0f4c9,58.2097220,-101.2427800,,Manitoba,50000,1979-07-20,Manitoba-Sustainable Development
GAMLT,Kamachichiwasic Rapids,Undetermined,,Rapids,Water Feature,RAP,6d9a9e88bee411d892e2080020a0f4c9,53.8472220,-97.8133330,,Manitoba,50000,1974-03-01,Manitoba-Sustainable Development
GBSZN,Kamachiwaychiwung,Undetermined,,Channel,Water Feature,RIV,bcf94981fd16435d99b050dbaf7f9424,52.8133333,-96.8313889,,Manitoba,50000,2017-08-11,Manitoba-Sustainable Development
GAMLV,Kamakeeweesawachi Lake,Undetermined,,Lake,Water Feature,LAKE,6e73e789bee411d892e2080020a0f4c9,52.4636110,-95.2802780,,Manitoba,250000,1977-12-22,Manitoba-Sustainable Development
GAMLW,Kamamenetokakak Lake,Undetermined,,Lake,Water Feature,LAKE,6e7a9e4abee411d892e2080020a0f4c9,53.8463890,-95.2330560,,Manitoba,250000,1978-03-17,Manitoba-Sustainable Development
GAMLX,Kamanomeeneekak Bay,Undetermined,,Bay,Water Feature,BAY,6e817c1bbee411d892e2080020a0f4c9,52.2394440,-95.3666670,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMLY,Kamanomeeneekak Lake,Undetermined,,Lake,Water Feature,LAKE,6e89444cbee411d892e2080020a0f4c9,52.0116670,-95.6852780,,Manitoba,250000,1977-12-22,Manitoba-Sustainable Development
GAMMB,Kamanomeeneekak River,Undetermined,,River,Water Feature,RIV,6e8facedbee411d892e2080020a0f4c9,52.3680560,-95.3269440,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMMC,Kamanomeenekak Lake,Undetermined,,Lake,Water Feature,LAKE,6e96d8debee411d892e2080020a0f4c9,52.5461110,-95.3355560,,Manitoba,250000,1977-12-22,Manitoba-Sustainable Development
GAMMD,Kamanomeenikak Lake,Undetermined,,Lake,Water Feature,LAKE,6e9db6afbee411d892e2080020a0f4c9,52.3822220,-95.5438890,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GBSXB,Kamashkooseewigamak,Uncoded languages,,Lake,Water Feature,LAKE,9fe41983be7f48d3aea6a5388da20472,53.1350000,-97.1061110,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GAMME,Kamasikomak Lake,Undetermined,,Lake,Water Feature,LAKE,6eacd1e0bee411d892e2080020a0f4c9,53.9447220,-101.5177800,57-28-W,Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMMF,Kamaskawak,Undetermined,,Locality,Populated Place,UNP,6eb424e1bee411d892e2080020a0f4c9,52.1911110,-96.1602780,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMMG,Kamaskikoteekwayak Creek,Undetermined,,Creek,Water Feature,RIV,6eba6672bee411d892e2080020a0f4c9,51.6477780,-95.6802780,,Manitoba,50000,1977-08-31,Manitoba-Sustainable Development
GBSZD,Kamatapee’andakak,Undetermined,,Point,Terrain Feature,CAPE,24aefff770f04011b0965e2cfb2a1fb9,52.8111111,-97.3608333,,Manitoba,50000,2017-08-11,Manitoba-Sustainable Development
GBSXC,Kamataywakpikichiwung,Uncoded languages,,Rapids,Water Feature,RAP,2598a98f11a34eefaca52255880c367e,53.0030560,-97.1288890,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GAMMH,Kamatwaykomtuach Lake,Undetermined,,Lake,Water Feature,LAKE,6ec0a803bee411d892e2080020a0f4c9,53.5025000,-95.3372220,,Manitoba,50000,1978-03-17,Manitoba-Sustainable Development
GAMMU,Kame Hills,Undetermined,,Hills,Terrain Feature,MTN,70bbdbcfbee411d892e2080020a0f4c9,57.4925000,-98.5916670,,Manitoba,250000,1967-08-23,Manitoba-Sustainable Development
GBGAN,Kame Hills Lake,Undetermined,,Lake,Water Feature,LAKE,62af7e36bef611d892e2080020a0f4c9,57.4686110,-98.6355560,,Manitoba,50000,1989-03-20,Manitoba-Sustainable Development
GAMMI,Kamechayt Rapids,Undetermined,,Rapids,Water Feature,RAP,6fa0a7c4bee411d892e2080020a0f4c9,57.9683330,-101.4719400,,Manitoba,50000,1979-07-10,Manitoba-Sustainable Development
GAMMJ,Kamecheekamasik Lake,Undetermined,,Lake,Water Feature,LAKE,6fa6e955bee411d892e2080020a0f4c9,56.5116670,-96.1886110,,Manitoba,50000,1979-05-07,Manitoba-Sustainable Development
GBFMD,Kamedish Lake,Undetermined,,Lake,Water Feature,LAKE,3b7a6a04bef611d892e2080020a0f4c9,57.1958330,-94.4383330,,Manitoba,250000,1985-04-25,Manitoba-Sustainable Development
GAMMK,Kameechensakaywak Lake,Undetermined,,Lake,Water Feature,LAKE,6fad7906bee411d892e2080020a0f4c9,53.8638890,-95.7105560,,Manitoba,250000,1978-03-17,Manitoba-Sustainable Development
GAMML,Kameechikamak Lake,Undetermined,,Lake,Water Feature,LAKE,6fb4a4f7bee411d892e2080020a0f4c9,52.2408330,-95.2555560,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMMM,Kameechikamak Portage,Undetermined,,Portage,Constructed Feature,ROAD,6fbabf78bee411d892e2080020a0f4c9,52.2047220,-95.3247220,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMMN,Kameesak Lake,Undetermined,,Lake,Water Feature,LAKE,6fc12819bee411d892e2080020a0f4c9,53.4219440,-99.7236110,51-16-W,Manitoba,250000,1979-05-28,Manitoba-Sustainable Development
GAMMP,Kameesawaskwasik Lake,Undetermined,,Lake,Water Feature,LAKE,6fc8540abee411d892e2080020a0f4c9,54.1555560,-94.4816670,,Manitoba,50000,1978-06-08,Manitoba-Sustainable Development
GAMMQ,Kameesheesakeewonk Lake,Undetermined,,Lake,Water Feature,LAKE,6fd0df8bbee411d892e2080020a0f4c9,52.4719440,-95.7963890,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMMR,Kameestatnak Lake,Undetermined,,Lake,Water Feature,LAKE,6fd7482cbee411d892e2080020a0f4c9,57.9591670,-101.0108300,,Manitoba,50000,1979-07-10,Manitoba-Sustainable Development
GAMMS,Kameetosis Portage,Undetermined,,Portage,Constructed Feature,ROAD,6fde4d0dbee411d892e2080020a0f4c9,56.2177780,-100.8277800,83-22-W,Manitoba,250000,1979-05-29,Manitoba-Sustainable Development
GAMMT,Kameetosis Rapids,Undetermined,,Rapids,Water Feature,RAP,6fe48e9ebee411d892e2080020a0f4c9,56.2241670,-100.7961100,25-83-22-W,Manitoba,50000,1979-05-29,Manitoba-Sustainable Development
GAMMV,Kamekanskwatinak Hill,Undetermined,,Hill,Terrain Feature,MTN,70c3ca10bee411d892e2080020a0f4c9,53.9386110,-94.0361110,,Manitoba,50000,1978-03-17,Manitoba-Sustainable Development
GAMMW,Kamenapeekak Rapids,Undetermined,,Rapids,Water Feature,RAP,70ca32b1bee411d892e2080020a0f4c9,52.3322220,-95.6316670,,Manitoba,50000,1977-12-22,Manitoba-Sustainable Development
GAMMX,Kameshekamak Creek,Undetermined,,Creek,Water Feature,RIV,70d185b2bee411d892e2080020a0f4c9,51.7186110,-96.1788890,,Manitoba,250000,1978-01-31,Manitoba-Sustainable Development
GAMMY,Kameshekamak Lake,Undetermined,,Lake,Water Feature,LAKE,70d83c73bee411d892e2080020a0f4c9,51.6916670,-96.1138890,,Manitoba,250000,1978-01-31,Manitoba-Sustainable Development
GAMMZ,Kameyaymoostosun Lake,Undetermined,,Lake,Water Feature,LAKE,70dfdd94bee411d892e2080020a0f4c9,53.6319440,-101.6658300,"3,4-54-29-W",Manitoba,250000,1978-08-21,Manitoba-Sustainable Development
GBSPY,Kamihkowapihskak Pawistik,Undetermined,,Indian Reserve,Administrative Area,IR,dffc931645dc4d6f9f5077b9ccd4f514,55.7767750,-101.5958560,,Manitoba,50000,2010-03-03,Indigenous and Northern Affairs Canada
GAMNA,Kamikekimasic Lake,Undetermined,,Lake,Water Feature,LAKE,70e9a195bee411d892e2080020a0f4c9,54.7883330,-96.4997220,67-7-W,Manitoba,250000,1973-08-02,Manitoba-Sustainable Development
GAMND,Kaminaskak Lake,Undetermined,,Lake,Water Feature,LAKE,70f00a36bee411d892e2080020a0f4c9,53.6644440,-100.7200000,54-23-W,Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMNE,Kaminayhikoskak River,Undetermined,,River,Water Feature,RIV,70f699e7bee411d892e2080020a0f4c9,57.2855560,-99.2183330,,Manitoba,250000,1979-05-14,Manitoba-Sustainable Development
GAMNF,Kamineetokowak Lake,Undetermined,,Lake,Water Feature,LAKE,70fdc5d8bee411d892e2080020a0f4c9,54.2122220,-93.4302780,,Manitoba,50000,1978-07-06,Manitoba-Sustainable Development
GAMNG,Kaminis Lake,Undetermined,,Lake,Water Feature,LAKE,409a9db2ba3411d892e2080020a0f4c9,54.5902780,-101.8605600,65-29-W,Manitoba,250000,1959-01-27,Manitoba-Sustainable Development
GAMNH,Kaminisoowung Lake,Undetermined,,Lake,Water Feature,LAKE,71065159bee411d892e2080020a0f4c9,51.1236110,-95.5900000,"9,16-25-14-E",Manitoba,250000,1977-08-31,Manitoba-Sustainable Development
GAMNI,Kaministekokwancheewonk Rapids,Undetermined,,Rapids,Water Feature,RAP,71dfc16abee411d892e2080020a0f4c9,52.4502780,-96.5633330,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMNK,Kaministiko Lake,Undetermined,,Lake,Water Feature,LAKE,71e7b0abbee411d892e2080020a0f4c9,56.5827780,-98.8602780,32-87-9-W,Manitoba,250000,1979-04-04,Manitoba-Sustainable Development
GAMNQ,Kaministikos Lake,Undetermined,,Lake,Water Feature,LAKE,72137ba1bee411d892e2080020a0f4c9,56.6358330,-100.3538900,"13,24-88-19-W",Manitoba,250000,1979-05-29,Manitoba-Sustainable Development
GAMNL,Kaministikoskak Creek,Undetermined,,Creek,Water Feature,RIV,71f03c2cbee411d892e2080020a0f4c9,52.2633330,-96.7994440,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMNM,Kaministikoskak Falls,Undetermined,,Falls,Water Feature,FALL,71f6a4cdbee411d892e2080020a0f4c9,52.2680560,-96.7844440,,Manitoba,250000,1978-09-08,Manitoba-Sustainable Development
GAMNN,Kaministikoskak Lake,Undetermined,,Lake,Water Feature,LAKE,71fe45eebee411d892e2080020a0f4c9,57.9086110,-101.7502800,,Manitoba,250000,1979-07-10,Manitoba-Sustainable Development
GAMNO,Kaministikoskatukak Lake,Undetermined,,Lake,Water Feature,LAKE,720523bfbee411d892e2080020a0f4c9,53.5427780,-99.4461110,"52,53-14-W",Manitoba,250000,1979-05-28,Manitoba-Sustainable Development
GAMNP,Kaministikoskaykasik Lake,Undetermined,,Lake,Water Feature,LAKE,720bda80bee411d892e2080020a0f4c9,53.7308330,-100.9300000,55-24-W,Manitoba,250000,1980-11-20,Manitoba-Sustainable Development
GAMNR,Kaministikowak Lake,Undetermined,,Lake,Water Feature,LAKE,721a3262bee411d892e2080020a0f4c9,54.9466670,-94.4572220,,Manitoba,250000,1978-06-08,Manitoba-Sustainable Development
GAMNS,Kaministikowasik Lake,Undetermined,,Lake,Water Feature,LAKE,72218563bee411d892e2080020a0f4c9,55.8802780,-100.6636100,,Manitoba,250000,1978-09-18,Manitoba-Sustainable Development
GAMNT,Kaministikowik Lake,Undetermined,,Lake,Water Feature,LAKE,7227ee04bee411d892e2080020a0f4c9,56.0475000,-100.6844400,,Manitoba,250000,1979-05-29,Manitoba-Sustainable Development
GAMNW,Kaministikwa Lake,Undetermined,,Lake,Water Feature,LAKE,72ff3b36bee411d892e2080020a0f4c9,56.4227780,-98.0119440,"85,86-4-W",Manitoba,250000,1979-04-04,Manitoba-Sustainable Development
GAMNV,Kaministikwak Lake,Undetermined,,Lake,Water Feature,LAKE,72f7e835bee411d892e2080020a0f4c9,53.3905560,-99.6080560,51-15-W,Manitoba,250000,1979-05-28,Manitoba-Sustainable Development
GAMNY,Kaministikwaskwak Bay,Undetermined,,Bay,Water Feature,BAY,73057cc7bee411d892e2080020a0f4c9,55.5775000,-96.8002780,76-5-E,Manitoba,250000,1978-08-11,Manitoba-Sustainable Development
GAMOA,Kaministikwatinak Island,Undetermined,,Island,Terrain Feature,ISL,730cf6d8bee411d892e2080020a0f4c9,53.8936110,-101.4594400,31-56-27-W,Manitoba,250000,1979-09-20,Manitoba-Sustainable Development
GAMOE,Kaministikway Lake,Undetermined,,Lake,Water Feature,LAKE,731449d9bee411d892e2080020a0f4c9,57.5502780,-101.3333300,,Manitoba,250000,1979-06-10,Manitoba-Sustainable Development
GAMOG,Kaministikwopkak Lake,Undetermined,,Lake,Water Feature,LAKE,731bc3eabee411d892e2080020a0f4c9,53.4686110,-95.6091670,,Manitoba,50000,1978-03-17,Manitoba-Sustainable Development
GBSVB,Kaminitikgawitchiwung,Uncoded languages,,Island,Terrain Feature,ISL,8d7eac0f69cb440daa7168e5ae6fd051,52.9447220,-97.1944440,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GAMOH,Kaminnasasewonk Creek,Undetermined,,Creek,Water Feature,RIV,7322057bbee411d892e2080020a0f4c9,52.5847220,-97.0602780,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMOJ,Kaminopikak Rapids,Undetermined,,Rapids,Water Feature,RAP,7329316cbee411d892e2080020a0f4c9,52.7277780,-96.4991670,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GBSZX,Kaminotinak,Uncoded languages,,Unclassified,Unclassified,MISC,e6c4343b847a41fbacea180b6222702a,53.0783333,-96.8583333,,Manitoba,50000,2017-08-11,Manitoba-Sustainable Development
