FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE
601,Licensed Group,Eagle Tree Family Centre,3172 Garner St,,Chemainus,V0R 1K2,48.930287,-123.732551,250-416-5473,,officeccsa@eagletree.ca,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Not offered,Not offered,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,2021/09/24,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
602,Licensed Group,Quarterway Childcare Centre,1601 Creekside Dr,,Nanaimo,V9S 5V8,49.177645,-123.98009,250-740-2599,,nickylj1@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
603,Licensed Group,North Douglas Preschool,675 Jolly Pl,,Victoria,V8Z 6R9,48.46665,-123.383451,250-744-3457,,info@northdouglaspreschool.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/17,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
604,Licensed Group,Pacific Heights Montessori Children's Centre,16425 108 Ave,,Surrey,V4N 5B8,49.198995,-122.766772,604-584-7941,,contact@phmccentre.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
605,Licensed Group,Junior Citizens Care Center,999 Noons Creek Drive,,Port Moody,V3H 4N3,49.290139,-122.824672,604-552-0676,,juniorcitizens@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,Y,N,2021/09/01,http://www.healthspace.ca/fha/childcare,N,Y,N
606,Licensed Group,Cedar Riverside Preschool,1644 Cedar Rd,,Nanaimo,V9X 1L4,49.113931,-123.872002,250-722-3880,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/12,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,N,N
607,Licensed Group,Bright Beginnings Infant / Child Care,1393 Austin Ave,,Coquitlam,V3K 3P6,49.249328,-122.854933,236-888-2764,,infobbitc@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/27,,N,Y,N
608,Licensed Group,Little Mountain Out Of School Care (Lmosc),1300 29 Ave E,,Vancouver,V5V 2T3,49.243521,-123.07819,604-879-7104,,geraldine_clevette@lmnhs.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/23,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
609,Licensed Group,Future 4 Nations Aboriginal Headstart Program - Room 146,34110 Lougheed Hwy,,Mission,V2V 4L1,49.143509,-122.275275,604-820-4567,,coordinator@f4n.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,Y,N,2021/06/29,http://www.healthspace.ca/fha/childcare,N,N,N
610,Licensed Group,Kamloops Montessori Preschool/Full Daycare,920 Greystone Crecsent,,Kamloops,V1S 1K7,50.642857,-120.364066,778-220-9457,,kamloopsmontessori26@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,N,N,N,N,2021/09/19,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
611,Licensed Group,T'it'q'et Daycare,44 Retasket Drive,,Lillooet,V0K 1V0,50.678059,-121.945073,250-256-0033,,daycare@titqet.org,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Included in fee,Extra fee,Y,N,N,Y,N,Y,Y,N,N,N,N,2021/08/23,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
612,Licensed Group,Beyond Care,8350 11Th Ave,,Burnaby,V3N 2P4,49.225856,-122.916511,604-521-8748,,alex.hanna123@yahoo.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/25,http://www.healthspace.ca/fha/childcare,N,Y,N
613,Licensed Group,Leigh School Daycare,1230 Soball St,,Coquitlam,V3B 3H7,49.286634,-122.751717,778-881-6475,,leighschooldaycare@gmail.com,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Not offered,Include in fee,N,N,N,Y,N,N,N,N,N,N,N,2021/06/16,http://www.healthspace.ca/fha/childcare,N,Y,N
614,Licensed Group,Lynnmour Creative Child Care Centre,1251 Lillooet Rd,,North Vancouver,V7J 2J1,49.318783,-123.024368,604-980-1212,,mtulsie@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
615,Licensed Group,S.P.I.C.E. Of Life Child Care Centre,10851 Shell Rd,,Richmond,V7A 3W6,49.135616,-123.104409,604-272-4040,,spiceoflife@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
616,Licensed Group,Kids Corner Childcare Centre,4401 Pleasant Valley Road,,Vernon,V1T 4M4,50.276778,-119.252059,250-545-7303,,wsmackenzie@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2021/08/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
617,Licensed Group,Ashurst Children's Centre,545 Highway 16,,Burns Lake,V0J 1E0,54.232267,-125.763163,250-692-1720,,daycare.ldfes@gmail.com,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,Y,N,Y,Y,N,N,N,N,2021/07/01,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf,N,Y,N
618,Licensed Group,Doncaster-Oakcrest Child Care,1525 Rowan St,,Victoria,V8P 1X4,48.456447,-123.337874,250-370-9110,,childrenrus@shaw.ca,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Not offered,Not offered,Y,N,N,N,Y,Y,N,N,N,N,Y,2021/09/13,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
619,Licensed Group,Harbour View Childcare Inc,960 Lillian Street,,Coquitlam,V3J 5C7,49.26911,-122.861669,604-931-3033,,donnameadows1@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2021/07/15,http://www.healthspace.ca/fha/childcare,N,N,N
620,Licensed Family,Teddy's Friends Family Day Care,408 4Th St Nw,,Cranbrook,V1C 3Z9,49.517967,-115.767629,250-489-4668,,one_shortmomma@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
621,Licensed Family,Buddies On 7Th,469 7Th Ave,,Kimberley,V1A 2W9,49.694222,-115.986222,250-427-3105,,jameskim.leroux9@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/01,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
622,Licensed Family,Cheryl's Family Daycare,1429 11 Ave N,,Golden,V0A 1H2,51.320285,-116.980632,250-344-8147,,rcvdgottler@persona.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/19,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
623,Licensed Family,Jane Millard's Day Care,821 Hendryx St,,Nelson,V1L 2B3,49.490797,-117.287097,250-352-2465,,jmillard@telus.net,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
624,Licensed Family,A Nanny Home Daycare,2376 Leroi Ave,,Rossland,V0G 1Y0,49.07612,-117.7945,250-362-5754,,amcaron@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/04,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,N,N
625,Licensed Family,Faerie Grove,5936 Ranchview Rd,,Vernon,V1B 3J9,50.296221,-119.201473,250-306-5936,,ceyrah@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/01,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
626,Licensed Family,Mission Mountain Family Daycare,1502 34A St,,Vernon,V1T 5Z7,50.253167,-119.279889,250-558-1009,,dinglis@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
627,Licensed Family,Mother's Touch Daycare,2812 Lardeau Way,,Vernon,V1T 7V3,50.258082,-119.308353,250-542-1877,,motherstouchdaycare33@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/27,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
628,Licensed Family,R.S.K. Playmates Family Day Care,3510 41St Ave,,Vernon,V1T 3H9,50.272027,-119.279782,250-542-5978,,brskerr@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/21,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
629,Licensed Family,Nancy's Daycare,5701 Tuktakamin Rd,,Falkland,V0E 1W0,50.501856,-119.555066,250-379-2483,,n.nedjelski@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/25,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,N,N
630,Licensed Family,T's Playhouse,2924 Glen Abby Pl,,Westbank,V4T 2N1,49.832427,-119.655547,250-768-7012,,teresaguzzi@me.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/31,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
631,Licensed Family,Kamp He-Ho-Ha,4479 Wasilow Rd,,Kelowna,V1W 1R7,49.820278,-119.480805,250-764-4219,,lech49@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
632,Licensed Family,Friends Family Day Care,476 Barkley Rd,,Kelowna,V1W 1E5,49.821855,-119.49639,250-764-0924,,peissard@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2021/09/07,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
633,Licensed Family,Little Busy Bee's,411 Linden Ave,,Kaleden,V0H 1K0,49.382347,-119.585777,250-497-6996,,ck3de@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/16,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
634,Licensed Family,Kelly's Little School House,52-6100 Old Vernon Rd,,Kelowna,V1X 7T8,49.969268,-119.367933,250-765-2230,,krspritchard@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/20,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
635,Licensed Family,Lydia's Family Daycare,1819 Lipsett Crt,,Kelowna,V1V 1X3,49.908179,-119.45642,250-300-1742,,data0101@shaw.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
636,Licensed Family,Tigger's Treehouse Family Daycare,1263 Duncan Ave E,,Penticton,V2A 2X3,49.486724,-119.56613,250-492-0136,,kathymargarethowell@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
637,Licensed Family,The Treasure Box Family Daycare,857 Maccleave Ave,,Penticton,V2A 3C4,49.484075,-119.572958,250-493-7821,,blondiedarebear@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,,N,Y,N
638,Licensed Family,Dougall Road Daycare,320 Dougall Rd S,,Kelowna,V1X 3J6,49.88594,-119.393087,250-765-4340,,lisawoodruff33@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/17,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
639,Licensed Family,Carla's Daycare,1755 Highland Dr N,,Kelowna,V1Y 4K9,49.893227,-119.457724,250-869-9775,,polischuk.carla@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2021/09/22,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
640,Licensed Family,Sheila's Family Day Care,1341 Pine Cres,,Kamloops,V2C 2Z2,50.669396,-120.307878,250-374-5181,,cdoherty@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/27,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
641,Licensed Family,Bonnie's Daycare,471 Linden Ave,,Kamloops,V2B 2N4,50.691584,-120.354839,250-376-3566,,bbauer@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
642,Licensed Family,Brock Kids Care,1080 Oxford St,,Kamloops,V2B 5L3,50.707307,-120.394644,250-376-3677,,lorimatusiak@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/16,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
643,Licensed Family,M & M Family Daycare,2195 Parkcrest Ave,,Kamloops,V2B 4X9,50.707653,-120.407537,250-554-1378,,ml60dennison@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/09,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
644,Licensed Family,Kiddy Cottage Daycare,175 Cahilty Cres,,Kamloops,V2H 1M8,50.799609,-120.3223,250-578-8539,,jlgoode99@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/17,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,N,N
645,Licensed Family,Karen's Place Family Daycare,2751 Granite Pl,,Merritt,V1K 1E3,50.106212,-120.77051,250-378-2706,,lkp@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/07/24,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,N,N
646,Licensed Family,T. J.'S  Daycare,1521 Westmount Drive,,Kamloops,V2B 6A1,50.713043,-120.360073,250-371-2625,,brentj19@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
647,Licensed Family,Cactus Kidz Play Care,432 Monarch Crt,,Kamloops,V2E 2A1,50.653226,-120.349198,250-828-1588,,cactuskidz@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2021/09/14,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
648,Licensed Family,Gleneagles - Sahali Daycare,656 Gleneagles Dr,,Kamloops,V2E 1Z1,50.651167,-120.35558,250-371-7201,,kdpoeschek@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2021/09/03,http://www.interiorhealth.ca/YourEnvironment/InspectionReports/Pages/default.aspx,N,Y,N
649,Licensed Family,Treasure Island Family Childcare,381 Robson Dr,,Kamloops,V2E 1W2,50.649823,-120.346761,250-571-5359,,dijana2008@live.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2021/09/02,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,N,N
650,Licensed Family,Juniper Joyce's Home Away From Home,2373 Omineca Dr,,Kamloops,V2E 1S9,50.660303,-120.250959,250-374-2199,,juniperjoyce@hotmail.com,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Included in fee,Include in fee,N,N,N,N,Y,N,Y,N,N,N,N,2021/09/25,,N,Y,N
651,Licensed Family,Little Steps Family Daycare,Good Earth Trailer Crt,6-1230 Moha Rd,Lillooet,V0K 1V0,50.686516,-121.940542,250-256-9492,,sherrirommel70@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
652,Licensed Family,Wee Care Family Daycare,46622 Arbutus Ave,,Chilliwack,V2P 6P4,49.166014,-121.933825,604-795-4642,,pennycode@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/02,http://www.healthspace.ca/fha/childcare,N,N,N
653,Licensed Family,Scribbles & Dribbles Family Childcare,9070 Garden Dr,,Chilliwack,V2P 5M7,49.166887,-121.9407,604-793-9328,,debster119@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/08/31,http://www.healthspace.ca/fha/childcare,N,N,N
654,Licensed Family,Li'l Duffers Family Child Care,5633 Sonoma Pl,,Chilliwack,V2R 5K3,49.104293,-121.992361,604-824-4693,,orangedog@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/21,http://www.healthspace.ca/fha/childcare,N,Y,N
655,Licensed Family,Leanne's Place Family Daycare,2065 Majestic Cres,,Abbotsford,V2T 3E9,49.041587,-122.323498,604-852-2060,,lmgwebb@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2021/08/25,http://www.healthspace.ca/fha/childcare,N,Y,N
656,Licensed Family,Tiny Toons (Abbotsford),2828 Gardner Crt,,Abbotsford,V2T 5E4,49.053902,-122.365395,604-309-3740,,angelikasmith@yahoo.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,Y,Y,N,N,2021/09/01,http://www.healthspace.ca/fha/childcare,N,Y,N
657,Licensed Family,Rainbow's End Daycare,45834 Berkeley Ave,,Chilliwack,V2P 3N3,49.181423,-121.956275,604-795-7526,,karencote@live.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,http://www.healthspace.ca/fha/childcare,N,Y,N
658,Licensed Family,Carmen's Care,108-775 7Th Ave E,,Vancouver,V5T 1P3,49.26456,-123.087611,604-874-1359,,cmsegovia07@yahoo.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/25,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
659,Licensed Family,Bunny Hutch Daycare,10258 144A St,,Surrey,V3R 3P8,49.188972,-122.821403,604-584-3330,,bunnyhutchcare@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,http://www.healthspace.ca/fha/childcare,N,Y,N
660,Licensed Family,Hugga Bunch Learning Centre,7609 117 St,,Delta,V4C 6A6,49.141582,-122.899172,604-596-8448,,hugabunch@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2021/09/16,http://www.healthspace.ca/fha/childcare,N,Y,N
661,Licensed Family,Fe Fi Fo Fun Family Daycare,8461 118A St,,Delta,V4C 6K9,49.157426,-122.894328,604-219-8542,,rita.davis789@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/08,http://www.healthspace.ca/fha/childcare,N,Y,N
662,Licensed Family,Ragamuffins,6048 165 St,,Surrey,V3S 5V4,49.112279,-122.76426,604-575-0498,,rosner9894@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/14,http://www.healthspace.ca/fha/childcare,N,Y,N
663,Licensed Family,Creative Wonders Family Daycare,5878 Kettle Cres E,,Surrey,V3S 8N9,49.109051,-122.796176,604-575-7281,,bremnerblue@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/27,http://www.healthspace.ca/fha/childcare,N,Y,N
664,Licensed Family,Dolly's Child Care,14661 105A Ave,,Surrey,V3R 5X8,49.194087,-122.815905,604-951-1432,,dollycraigen@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,http://www.healthspace.ca/fha/childcare,N,Y,N
665,Licensed Family,Quality Fun Family Day Care,21188 93Rd Ave,,Langley,V1M 2B6,49.171139,-122.63494,604-888-2896,,qffd@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/27,http://www.healthspace.ca/fha/childcare,N,Y,N
666,Licensed Family,Lollipop Kids,21259 94B Ave,,Langley,V1M 1L8,49.174535,-122.631801,604-888-6806,,barrydenise1981@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2021/07/11,http://www.healthspace.ca/fha/childcare,N,Y,N
667,Licensed Family,Little Stars,2697 273A St,,Aldergrove,V4W 3K3,49.051233,-122.466259,604-856-2754,,wyckoff_96@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/20,http://www.healthspace.ca/fha/childcare,N,Y,N
668,Licensed Family,N E 14 Fun Childcare,9553 164 St,,Surrey,V4N 2C2,49.175905,-122.767914,604-619-6027,,kac_01@yahoo.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/17,http://www.healthspace.ca/fha/childcare,N,Y,N
669,Licensed Family,Individual Footsteps Ii,18217 64Th Ave,,Surrey,V3S 8T4,49.118901,-122.717842,604-576-4902,,individualfootsteps@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2021/09/15,http://www.healthspace.ca/fha/childcare,N,Y,N
670,Licensed Family,Kiddie Korner Family Day Care - Langley,8503 211A St,,Langley,V1M 2L6,49.157797,-122.635857,604-882-8444,,walshclan05@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/23,http://www.healthspace.ca/fha/childcare,N,Y,N
671,Licensed Family,One Of A Kind Family Day Care,9243 206Th St,,Langley,V1M 2W8,49.170844,-122.651327,604-882-6530,,pjmux@yahoo.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/21,http://www.healthspace.ca/fha/childcare,N,Y,N
672,Licensed Family,Raindrops Family Daycare,3216 Harwood Ave,,Coquitlam,V3E 1T8,49.291039,-122.776842,604-941-6123,,raindropscoq@gmail.com,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,Y,2021/09/01,http://www.healthspace.ca/fha/childcare,N,N,N
673,Licensed Family,Mee Wee's Corner Family Daycare,12628 215Th St,,Maple Ridge,V4R 2H3,49.23225,-122.624796,604-463-5438,,meewee@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,http://www.healthspace.ca/fha/childcare,N,Y,N
674,Licensed Family,M&M's Family And Out Of School Care,23240 Dogwood Ave,,Maple Ridge,V2X 4S5,49.237405,-122.578194,604-466-9448,,ronandanjie@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/02,http://www.healthspace.ca/fha/childcare,N,N,Y
675,Licensed Family,Happy Camper Family Daycare,20405 Dale Dr,,Maple Ridge,V2X 8V5,49.215983,-122.655487,604-460-1204,,b.harris.58@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/24,http://www.healthspace.ca/fha/childcare,N,Y,N
