,Pseudo ProgramID,Type of program,Program Name,Program Address,Program City,Postal Code,Phone Number,Capacity,Accreditation Status,Inspection Date,Inspection Reason,Non-Compliance,Regulation-Schedule-Type,Enforcement Action,Remedy Date
8097,7FA1A8675BC2373E3ED4B2DEB01BC711,DAY CARE PROGRAM,NEBULA  ACADEMY JUNIOR KINDERGARTEN,12023 81 STREET,EDMONTON,T5B2S9,7807610250,23,N,2019-05-31,INSPECTION,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-06-10
8098,7FA1A8675BC2373E3ED4B2DEB01BC711,DAY CARE PROGRAM,NEBULA  ACADEMY JUNIOR KINDERGARTEN,12023 81 STREET,EDMONTON,T5B2S9,7807610250,23,N,2019-05-31,INSPECTION,24(a) - Portable Record- for child as per Section 22,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-06-10
8099,85FE991021D38BFFA31979FB6C339B9C,OUT OF SCHOOL CARE PROGRAM,KID ZONE - TABER,5219 - 49 AVENUE,TABER,T1G2C8,4032231098,60,Y,2019-05-31,RENEWAL LICENCE INSPECTION,,,,
8100,91621278A110DF316A2C06C60FEDEBF7,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH DEER RIDGE,116 DEERVIEW DRIVE SE,CALGARY,T2J6G9,4032714777,21,Y,2019-05-31,INSPECTION,,,,
8101,9F0333C3560B25C9E109D5000C6E0CC9,DAY CARE PROGRAM,"GARDERIE NOUVELLE FRONTIERE ""LES PETITS BOUCS""",11201 PINNACLE BOULEVARD,GRANDE PRAIRIE,T8W0C6,7808147945,24,N,2019-05-31,INCIDENT REPORT,,,,
8102,B39D79614A617B965E0AD99529CCAF53,OUT OF SCHOOL CARE PROGRAM,KIDS & COMPANY - ROYAL OAK,"7243, 8650 - 112 AVENUE NW",CALGARY,T3R0R5,5873509213,15,Y,2019-05-31,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8103,B59A013395893D23F77E048412D01182,OUT OF SCHOOL CARE PROGRAM,MARIA MONTESSORI STEPPING STONES OUT OF SCHOOL-DOWNTOWN,10545 108 STREET,EDMONTON,T5H2Z8,7807051834,45,Y,2019-05-31,INSPECTION,20(1)(b)(ii) - Administration Records - daily attendance of  primary staff member includes hours spent providing child care,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-06-17
8104,B59A013395893D23F77E048412D01182,OUT OF SCHOOL CARE PROGRAM,MARIA MONTESSORI STEPPING STONES OUT OF SCHOOL-DOWNTOWN,10545 108 STREET,EDMONTON,T5H2Z8,7807051834,45,Y,2019-05-31,INSPECTION,21(a) - Portable Record - for child as per Section 19,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-06-17
8105,BAFBA6FAB7B2AE114B41F318420D849F,PRE-SCHOOL PROGRAM,FOOTHILLS ALLIANCE PRESCHOOL SOCIETY,333 EDGEPARK BLVD NW,CALGARY,T3A4K4,4035472193,48,,2019-05-31,INSPECTION,,,,
8106,BE35DB5B1223B5EA5743E3E4E3DB1219,OUT OF SCHOOL CARE PROGRAM,HAWKS KIDS OUT OF SCHOOL CARE PROGRAM,2003 MCKNIGHT BLVD. NE,CALGARY,T2E6L2,4032193201,45,N,2019-05-31,INSPECTION,,,,
8107,C6342DF4744AE61888FA993D281972D7,OUT OF SCHOOL CARE PROGRAM,KIDZINC SCHOOL AGE CARE -  WILDWOOD,120  45 ST SW,CALGARY,T3C2B3,4034787076,48,Y,2019-05-31,INSPECTION,,,,
8108,CDB7FF179F91A986E9EE3FA449F57ACC,DAY CARE PROGRAM,KIDZ CAVE ACADEMY,6 NESBIT AVENUE NE,LANGDON,T0J1X1,4039368562,36,Y,2019-05-31,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8109,CF60098441F79DE8405CEE187537B385,PRE-SCHOOL PROGRAM,LESSARD COMMUNITY LEAGUE PLAYSCHOOL,17404 - 57 AVENUE (BASEMENT),EDMONTON,T6M1K4,7909936579,20,,2019-05-31,INSPECTION,,,,
8110,E60BE3EA64591F8A7693F90916608A89,OUT OF SCHOOL CARE PROGRAM,KIDZINC SCHOOL AGE CARE - BATTALION PARK,369 SIENNA PARK DRIVE SW,CALGARY,T3H4S2,4034787011,70,Y,2019-05-31,INSPECTION,,,,
8111,F0AD3EB8D65810068D9F20E6E6E967D4,PRE-SCHOOL PROGRAM,CHILDSPLACE LEARNING CENTRES LTD.,12 ARBOUR LAKE DRIVE NW,CALGARY,T3G4A3,4032416232,28,,2019-05-31,COMPLAINT INVESTIGATION,6(1)(b) - Provisions of licence - category of program,ACT,ORDER TO REMEDY,2019-06-07
8112,F631A9C4D957EA99186694E58D3647C7,PRE-SCHOOL PROGRAM,COPPERFIELD PRESCHOOL,"119, 15566 MCIVOR BLVD SE",CALGARY,T2Z4Y2,4034558696,24,,2019-05-31,RENEWAL LICENCE INSPECTION,,,,
8113,094D2F78F85AB9141AC21FBE3AA4E086,OUT OF SCHOOL CARE PROGRAM,1ST CLASS PRESCHOOL INC. - 1ST CLASS AFTER CLASS - SILVERADO,483 SILVERADO BLVD. SW,CALGARY,T2X0C6,4038366090,100,Y,2019-06-03,INSPECTION,,,,
8114,09C74F88104F91DB2D7621DD76F94901,OUT OF SCHOOL CARE PROGRAM,TALMUD TORAH BEFORE & AFTER SCHOOL CARE,6320 - 172 STREET,EDMONTON,T5T6H1,7804830177,56,Y,2019-06-03,INSPECTION,,,,
8115,1159934E7460EB0800073AEB8C4E3EE3,OUT OF SCHOOL CARE PROGRAM,ANN'S AFTER SCHOOL,9818 102 STREET,FORT SASKATCHEWAN,T8L2C2,7809987017,134,N,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8116,1227BB74D56058B642763BF1FF479FED,DAY CARE PROGRAM,CREATIVE CHILDREN'S DAY CARE (2003) LTD.,222 MAIN STREET,SPRUCE GROVE,T7X0G2,7809628756,39,Y,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8117,168A501D0B63266F9D5FEDE8F257157A,PRE-SCHOOL PROGRAM,NORTHEAST CHRISTIAN PRESCHOOL,5940 159 AVENUE,EDMONTON,T5Y0J5,7804087942,24,,2019-06-03,INSPECTION,,,,
8118,1D159EC5979377C2CE7758AB034F2F58,DAY CARE PROGRAM,STRATHCONA CHILD DEVELOPMENT CENTRE,210/300 200 FESTIVAL LANE,SHERWOOD PARK,T8A5P7,7804494941,153,N,2019-06-03,INSPECTION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-06-21
8119,1DD3076F5A9C0561924D94056ADBF078,PRE-SCHOOL PROGRAM,LADYBUG PLAYSCHOOL ASSOCIATION,6210 188 STREET,EDMONTON,T5T5T4,5873385284,20,,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8120,1FB40368599B918DE78BC6868F68172D,PRE-SCHOOL PROGRAM,HOLYROOD CO-OPERATIVE PLAYSCHOOL,9411 HOLYROOD ROAD,EDMONTON,T6C4C4,7808191408,20,,2019-06-03,INSPECTION,,,,
8121,22F8BB15726FEB7C94F10E5C3CF0F32A,PRE-SCHOOL PROGRAM,HAPPY DAYS PRESCHOOL,7401 - 23 STREET SE,CALGARY,T2C0X8,4032361268,24,,2019-06-03,RENEWAL LICENCE INSPECTION,16(a)(ii) - Furnishings and Equipment - developmentally appropriate,SCHEDULE 5 - PRE-SCHOOL PROGRAM,VERBAL WARNING,2019-06-06
8122,267885018FCA84784E89749F28E97BCB,OUT OF SCHOOL CARE PROGRAM,OTTEWELL K.G. OUT OF SCHOOL CARE,9260 58 STREET NW,EDMONTON,T6B3W2,7804684492,31,Y,2019-06-03,INSPECTION,,,,
8123,3434E6785384024978A5985F92E930DF,DAY CARE PROGRAM,THE OASIS DAYCARE,"UNIT 101, 10124 - 101 AVENUE",GRANDE PRAIRIE,T8V0Y2,7805396179,37,N,2019-06-03,INSPECTION,,,,
8124,3B6C17B91B4AF77F82410F218E5E3AFE,OUT OF SCHOOL CARE PROGRAM,LITTLE GENIUS OUT OF SCHOOL CARE,13931 140 STREET,EDMONTON,T6V1J7,7804578215,40,Y,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,20(1)(a) - Administration Records - particulars of daily attendance of each child,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-06-10
8125,3B6C17B91B4AF77F82410F218E5E3AFE,OUT OF SCHOOL CARE PROGRAM,LITTLE GENIUS OUT OF SCHOOL CARE,13931 140 STREET,EDMONTON,T6V1J7,7804578215,40,Y,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,20(1)(b)(i) - Administration Records - daily attendance of primary staff member includes arrival and departure,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-06-10
8126,4C224F1576C7F1BF27199216F27C8FC8,OUT OF SCHOOL CARE PROGRAM,PLAY'N LEARN CHILD CARE CENTRE,104 - 39 STREET SE,CALGARY,T2A6E3,4032484745,55,Y,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8127,51F379E9594607A26C998476055F5178,DAY CARE PROGRAM,BRIGHTPATH AIRDRIE SOUTH,"BAY 102 & 105, 960 YANKEE VALLEY BLVD",AIRDRIE,T4A2E4,4039489468,116,Y,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8128,568ED567DB0B47FFE8897F751302ABC7,PRE-SCHOOL PROGRAM,ASSOCIATION PRE-MATERNELLE LES BOUTS D'CHOUX,2850 MILLWOODS ROAD,EDMONTON,T6K4A1,7809757188,18,,2019-06-03,INSPECTION,,,,
8129,5A8858EE36508440FECAF72945CA5D0F,DAY CARE PROGRAM,SEEDS & SPROUTS EARLY LEARNING AND CHILDCARE CENTRE,6302/6304 29TH AVENUE,BEAUMONT,T4X0H5,7807375510,106,Y,2019-06-03,INSPECTION,24(a) - Portable Record- for child as per Section 22,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-06-17
8130,5B135CC969F62B4780DEE24BB2D100AD,DAY CARE PROGRAM,MAMA'S DAYCARE,6414 118 AVENUE,EDMONTON,T5W1G3,5875211799,24,Y,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8131,6055E850A998D6A93E2D153A27E9670D,DAY CARE PROGRAM,PLAY'N LEARN CHILD CARE CENTRE,104 - 39 STREET SE,CALGARY,T2A6E3,4032484745,60,Y,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8132,6683A519667A5DC69EF1BE40889634DA,OUT OF SCHOOL CARE PROGRAM,BETHEL OSC CHRISTINA GORDON,106 PARSON'S CREEK DRIVE,FORT MCMURRAY,T9K0H6,7808806510,27,N,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8133,6D7D2662F3B2AB9B7EA47BCDD0F600B0,PRE-SCHOOL PROGRAM,TREE HOUSE PLAYSCHOOL - ESSMY,51 BOUDREAU ROAD,ST. ALBERT,T8N6B7,7809034477,22,,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8134,6FCA0E10F3FB8396145A7822E0D891E7,OUT OF SCHOOL CARE PROGRAM,PARK PLAZA OUT OF SCHOOL CARE,116 101 GRANADA BLVD,SHERWOOD PARK,T8A4W2,7804673755,15,Y,2019-06-03,INCIDENT REPORT,,,,
8135,71D664D62955C0E5012499C6477937BF,DAY CARE PROGRAM,PARK PLAZA DAY CARE CENTRE,116 101 GRANADA BLVD.,SHERWOOD PARK,T8A4W2,7804673755,44,Y,2019-06-03,INCIDENT REPORT,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-06-07
8136,739D2340E024EAB167A68F4600B2D09D,DAY CARE PROGRAM,ANN'S DAY CARE LTD.,9811 101 STREET,FORT SASKATCHEWAN,T8L1V5,7809987017,80,Y,2019-06-03,INSPECTION,,,,
8137,7DCA1A8E9D2DDC311DE224DF8E7840FB,DAY CARE PROGRAM,DAYDREAMS ELCC LTD.,329 - 3 AVENUE SE,HIGH RIVER,T1V1H8,4036012167,82,Y,2019-06-03,COMPLAINT INVESTIGATION,,,,
8138,7EED2A631A7F26A328D77F198D8EF36D,PRE-SCHOOL PROGRAM,BEAUX ESPRITS PLAYSCHOOL,7925 158 STREET,EDMONTON,T5R2B9,7804844926,20,,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8139,83E450C49D81FEF0F1E4E538DE8A7093,OUT OF SCHOOL CARE PROGRAM,BOYS & GIRLS CLUB OF COCHRANE AND AREA - GLENBOW  CLUB,65 GLENPATRICK RD.,COCHRANE,T4C1X7,4039812946,40,Y,2019-06-03,INSPECTION,,,,
8140,8BFCB691A340389E65746ECAC6B925D2,PRE-SCHOOL PROGRAM,MCKENZIE LAKE CHILDCARE,16198 MCKENZIE LAKE WAY SE,CALGARY,T2Z1L7,4032573263,25,,2019-06-03,COMPLAINT INVESTIGATION,,,,
8141,98ACD575EF672871A2E626921316E95B,DAY CARE PROGRAM,FIRST STEPS LEARNING CENTRE DAYCARE,4920 48 STREET,CAMROSE,T4V4L5,7806724691,64,Y,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8142,99E47A0E58ED0229E170530239924042,OUT OF SCHOOL CARE PROGRAM,VISTA GRANDE SCHOOL AGE PROGRAM,4145 46 ST,RED DEER,T4N3C5,4033477973,56,Y,2019-06-03,INSPECTION,,,,
8143,9A7D7B3A832CA8FFA677FB6E677AA5FC,OUT OF SCHOOL CARE PROGRAM,STRATHCONA CHILD DEVELOPMENT CENTRE OSC,210/300 200 FESTIVAL LANE,SHERWOOD PARK,T8A5P7,7804494941,45,N,2019-06-03,INSPECTION,25(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-06-21
8144,9AF5EA2B300E38004DDD7FA24141A5CC,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH AIRDRIE SOUTH,"BAY 102 & 105, 960 YANKEE VALLEY BLVD.",AIRDRIE,T4A2E4,4039489468,30,Y,2019-06-03,RENEWAL LICENCE INSPECTION,,,,
8145,9CC81272000288021D22AD0C5BE03967,DAY CARE PROGRAM,TALMUD TORAH EARLY CHILDHOOD DEVELOPMENT CENTRE,6320 172 STREET,EDMONTON,T5T6H1,7804830170,94,Y,2019-06-03,INSPECTION,"3(2)(a) - Child Discipline - inflict physical punishment, verbal or physical degradation or emotional deprivation",SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-06-07
8146,9F354D3CAE490F48FEBB2839380BA803,DAY CARE PROGRAM,MENORAH ACADEMY DAYCARE,10735 MCQUEEN RD (144 STREET),EDMONTON,T5N3L1,7804511848,40,N,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8147,9F354D3CAE490F48FEBB2839380BA803,DAY CARE PROGRAM,MENORAH ACADEMY DAYCARE,10735 MCQUEEN RD (144 STREET),EDMONTON,T5N3L1,7804511848,40,N,2019-06-03,INSPECTION,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-09-12
8148,9F354D3CAE490F48FEBB2839380BA803,DAY CARE PROGRAM,MENORAH ACADEMY DAYCARE,10735 MCQUEEN RD (144 STREET),EDMONTON,T5N3L1,7804511848,40,N,2019-06-03,INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-09-12
8149,ABFD45B34191AE0FA1B05F86E8160881,PRE-SCHOOL PROGRAM,FOOTHILLS CREATIVE BEGINNINGS PRESCHOOL,"2208, 120 5 AVENUE WEST",COCHRANE,T4C0A4,4032398072,20,,2019-06-03,INSPECTION,,,,
8150,ACC13F13A7B8A86AC4AF2D1F05D8E4F1,OUT OF SCHOOL CARE PROGRAM,MCKENZIE LAKE CHILDCARE,16198 MCKENZIE LAKE WAY SE,CALGARY,T2Z1L7,4032571823,90,Y,2019-06-03,COMPLAINT INVESTIGATION,,,,
8151,AF4FE7AAC7FE48DD8DB7E716F780BF9E,OUT OF SCHOOL CARE PROGRAM,HOLYROOD AFTER SCHOOL CARE,9411 HOLYROOD ROAD,EDMONTON,T6C4C4,7804651201,61,N,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8152,BAA88A86B9271A5FF610C83D13B812CD,OUT OF SCHOOL CARE PROGRAM,BRIGHT FUTURES PRESCHOOL & DAYCARE LTD.,"1109, 55 SKYVIEW RANCH ROAD NE",CALGARY,T3N0E4,4036125759,30,Y,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8153,C522442868A31851314482869B62FEBB,PRE-SCHOOL PROGRAM,MOSAIC MONTESSORI ACADEMY 2013 INC.,"142, 15 ROYAL VISTA PLACE N.W.",CALGARY,T3R0P3,4039849090,56,,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8154,C522442868A31851314482869B62FEBB,PRE-SCHOOL PROGRAM,MOSAIC MONTESSORI ACADEMY 2013 INC.,"142, 15 ROYAL VISTA PLACE N.W.",CALGARY,T3R0P3,4039849090,56,,2019-06-03,INSPECTION,,,,
8155,C96907CAABA33F20A24511BC55011751,PRE-SCHOOL PROGRAM,BRIGHT FUTURES PRESCHOOL & DAYCARE LTD.,"1109, 55 SKYVIEW RANCH ROAD NE",CALGARY,T3N0E4,4036125759,30,,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8156,EAE01C18B1140062E35DD1E7ADC73D28,OUT OF SCHOOL CARE PROGRAM,SEEDS & SPROUTS EARLY LEARNING AND CHILDCARE CENTRE ASC,6302/6304 29TH AVENUE,BEAUMONT,T4X0H5,7807375510,52,Y,2019-06-03,INSPECTION,21(a) - Portable Record - for child as per Section 19,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-06-17
8157,F3C2B196B3DA11A8A7A739F03363BCA0,DAY CARE PROGRAM,LITTLE GENIUS DAYCARE LTD.,13931 140 STREET,EDMONTON,T6V1J7,7804578215,27,Y,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8158,F7B5D6446A741272BCBA485CCD325C19,OUT OF SCHOOL CARE PROGRAM,CREATIVE DAYCARE OSC,222 MAIN STREET,SPRUCE GROVE,T7X3A3,7809628756,15,Y,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8159,FEF2A2852F52887257488BD42F852F47,DAY CARE PROGRAM,BETHEL DAYCARE CHRISTINA GORDON,106 PARSON'S CREEK DRIVE,FORT MCMURRAY,T9K0H6,7808806510,23,N,2019-06-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8160,021C20A7C35A529EA0938E1FAF9B4001,PRE-SCHOOL PROGRAM,CHILD'S GARDEN PRESCHOOL #4 (A),7102 14 AVENUE S.W.,CALGARY,T3H4G7,4032175658,40,,2019-06-04,INSPECTION,,,,
8161,05D25F5924DA5FE149FE9BC05622A0BD,PRE-SCHOOL PROGRAM,STEPPING STONES MONTESSORI,2 MCVICAR STREET,RED DEER,T4N0M1,4033040860,20,,2019-06-04,INSPECTION,,,,
8162,0BB3F4FDE51624A4E892828D1D28DB70,DAY CARE PROGRAM,KIDZ JUNCTION DAYCARE,722 91 STREET SW,EDMONTON,T6X0E4,7807050033,50,Y,2019-06-04,CONSULTATION,,,,
8163,0EE1DF141667B27A4FB5EA0A2B34B418,OUT OF SCHOOL CARE PROGRAM,VERMILION PLAY DEVELOPMENT KIDS CLUB,4837 44 STREET,VERMILION,T9X1G3,7805815376,50,Y,2019-06-04,INSPECTION,,,,
8164,1ABC0CA737F0E2736C1BB78069F4114D,OUT OF SCHOOL CARE PROGRAM,STEPPING STONE OUT OF SCHOOL CARE,109 8761 84 STREET,FORT SASKATCHEWAN,T8L0M3,7806688506,15,Y,2019-06-04,CONSULTATION,,,,
8165,1ABC0CA737F0E2736C1BB78069F4114D,OUT OF SCHOOL CARE PROGRAM,STEPPING STONE OUT OF SCHOOL CARE,109 8761 84 STREET,FORT SASKATCHEWAN,T8L0M3,7806688506,15,Y,2019-06-04,VARIANCE REQUEST,,,,
8166,22FF31A90475C0ADD55B547F0637C5F2,OUT OF SCHOOL CARE PROGRAM,ALLARD OUT OF SCHOOL CARE,315 ALLARD BLVD SW,EDMONTON,T6W0J2,7807525888,23,N,2019-06-04,INSPECTION,,,,
8167,25D60BDDCD5BB402F519B852DFE3301D,OUT OF SCHOOL CARE PROGRAM,TAWA OUT OF SCHOOL CARE CENTRE,100 3017 66 STREET,EDMONTON,T6K4B2,7804504704,12,Y,2019-06-04,INSPECTION,,,,
8168,263BE0E64A7965E17569F2E48A36CD31,DAY CARE PROGRAM,LETHBRIDGE MONTESSORI SCHOOL,915 - 6 STREET SOUTH,LETHBRIDGE,T1J2E9,4033275271,50,Y,2019-06-04,INSPECTION,,,,
8169,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-06-04,FOLLOW UP TO ENFORCEMENT ACTION,14 - Menus - provided by licence holder available to parents,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-07-09
8170,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-06-04,FOLLOW UP TO ENFORCEMENT ACTION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-07-09
8171,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-06-04,FOLLOW UP TO ENFORCEMENT ACTION,20(a)(ii) - Indoor Furnishings and Equipment - developmentally appropriate,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-07-09
8172,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-06-04,FOLLOW UP TO ENFORCEMENT ACTION,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-07-09
8173,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-06-04,FOLLOW UP TO ENFORCEMENT ACTION,24(a) - Portable Record- for child as per Section 22,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-07-09
8174,3CA1D1FA13F680CECB35360078B943BA,PRE-SCHOOL PROGRAM,A CHILD'S GARDEN PRESCHOOL,277 STRATHCONA DR SW,CALGARY,T3H2A4,4032175658,40,,2019-06-04,FOLLOW UP TO ENFORCEMENT ACTION,,,,
8175,44C88E651E87848FB449C3073A47F5ED,DAY CARE PROGRAM,KINDERHAUS MONTESSORI ACADEMY,"208, 10601 SOUTHPORT ROAD SW",CALGARY,T2W3M6,4034521860,30,Y,2019-06-04,CONSULTATION,,,,
8176,470129CEFBDE3F289389841B9A01A1D3,OUT OF SCHOOL CARE PROGRAM,SHIVA DAY CARE PROGRAM FOR SCHOOL AGED CHILDREN,119/121/123 MILLBOURNE ROAD EAST,EDMONTON,T6K1P6,7804638755,16,Y,2019-06-04,COMPLAINT INVESTIGATION,25(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-07-30
8177,470129CEFBDE3F289389841B9A01A1D3,OUT OF SCHOOL CARE PROGRAM,SHIVA DAY CARE PROGRAM FOR SCHOOL AGED CHILDREN,119/121/123 MILLBOURNE ROAD EAST,EDMONTON,T6K1P6,7804638755,16,Y,2019-06-04,COMPLAINT INVESTIGATION,4(1)(b) - Off-site activity and emergency evacuation - parent consented in writing,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-07-30
8178,470129CEFBDE3F289389841B9A01A1D3,OUT OF SCHOOL CARE PROGRAM,SHIVA DAY CARE PROGRAM FOR SCHOOL AGED CHILDREN,119/121/123 MILLBOURNE ROAD EAST,EDMONTON,T6K1P6,7804638755,16,Y,2019-06-04,COMPLAINT INVESTIGATION,7(2) - Incident Reporting - report each incident to director in manner required by director,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-07-30
8179,4E6C137771BC782249DFE6B6FDA2A50D,DAY CARE PROGRAM,KIDS & COMPANY - COCHRANE,633 - 101 SUNSET DR.,COCHRANE,T4C0W8,4039811242,131,Y,2019-06-04,INSPECTION,,,,
8180,4F03D4AFC3695467843BCBAD2566B1CD,DAY CARE PROGRAM,CORE CHILD CARE SOCIETY,4632-3RD AVE,EDSON,T7E1C2,5874669292,39,N,2019-06-04,CONSULTATION,,,,
8181,4F4B6C6A6480AA55C306765E77FCF94E,DAY CARE PROGRAM,YMCA SHIRLEY STOLLERY CHILD CARE,9541 104 AVENUE,EDMONTON,T5H4H3,7804269256,90,Y,2019-06-04,RENEWAL LICENCE INSPECTION,,,,
8182,4F7EAE08FDA1AE60C858F5D4B85D1900,DAY CARE PROGRAM,TAWA MONTESSORI DAY CARE,100 3017 66 STREET,EDMONTON,T6K4B2,7804504704,54,Y,2019-06-04,INSPECTION,,,,
8183,516A1F78FC813C89845353F3A87233D7,PRE-SCHOOL PROGRAM,ARTS IN MOTION PRESCHOOL,"#200, 6731 52 AVENUE",RED DEER,T4N4K8,4033479101,24,,2019-06-04,RENEWAL LICENCE INSPECTION,17(1)(b) - Children's Records - completed enrollment form,SCHEDULE 5 - PRE-SCHOOL PROGRAM,VERBAL WARNING,2019-06-05
8184,516A1F78FC813C89845353F3A87233D7,PRE-SCHOOL PROGRAM,ARTS IN MOTION PRESCHOOL,"#200, 6731 52 AVENUE",RED DEER,T4N4K8,4033479101,24,,2019-06-04,RENEWAL LICENCE INSPECTION,17(1)(g) - Children's Records - other information about the child including allergies and immunizations,SCHEDULE 5 - PRE-SCHOOL PROGRAM,VERBAL WARNING,2019-06-05
8185,516A1F78FC813C89845353F3A87233D7,PRE-SCHOOL PROGRAM,ARTS IN MOTION PRESCHOOL,"#200, 6731 52 AVENUE",RED DEER,T4N4K8,4033479101,24,,2019-06-04,RENEWAL LICENCE INSPECTION,19(a) - Portable Record - for child as per section 17,SCHEDULE 5 - PRE-SCHOOL PROGRAM,VERBAL WARNING,2019-06-05
8186,58206D6C1B040DE3C6A86074A34A6317,PRE-SCHOOL PROGRAM,TLC PRESCHOOL,221 JENNIFER HEIL WAY,SPRUCE GROVE,T7X4J5,7809605080,44,,2019-06-04,INSPECTION,,,,
8187,5F134E5E70DA9A21DFDDF05497AF5924,PRE-SCHOOL PROGRAM,CURIOSITY CORNER PRESCHOOL INC.,126 - 790 COVENTRY DRIVE NE,CALGARY,T3K4K4,4032263710,24,,2019-06-04,INSPECTION,,,,
8188,62DA3245D0FF8FD5BA1E27CAD8EE08C0,DAY CARE PROGRAM,VERMILION PLAY DEVELOPMENT DAY CARE,4837-44TH STREET,VERMILION,T9X1G3,7805810108,29,Y,2019-06-04,INSPECTION,,,,
